"Country","CFR","UVI","Event","Event.Start.Date","Event.End.Date","Registration.Number","External.marking","vessel_name","Place.of.registration","Place.of.registration.name","IRCS","IRCS.indicator","Licence.indicator","VMS.indicator","ERS.indicator","ERS.Exempt.indicator","AIS.indicator","MMSI","Vessel.Type","Gear","Subsidiary.fishing.gear.1","Subsidiary.fishing.gear.2","Subsidiary.fishing.gear.3","Subsidiary.fishing.gear.4","Subsidiary.fishing.gear.5","LOA","LBP","Tonnage.GT","Other.tonnage","GTs","Power.of.main.engine","Power.of.auxiliary.engine","Hull.material","Date.of.entry.into.service","Segment","Country.of.importation.exportation","Type.of.export","Public.aid","Year.of.construction","vlength"
"ITA","ITA000018886",NA,"MOD","2012-02-22","2100-12-31","00PE01268","00PE01268","ITALIA II","00268","Porto Empedocle","IOHN","Y","Y","Y","","","","","FX","OTB","NO","","","","",24,19.2,72,71.58,0,447,"0.00","1","1994-11-03","MFL","","","","1994-01-01","VL2440"
"ITA","ITA000018891",NA,"MOD","2021-06-09","2100-12-31","00GT00593","00GT00593","ITALIA II","00133","Gioia Tauro","","N","Y","N","Y","","N","","FX","OTB","LLS","","","","",13.65,11.95,12,14.69,0,125,"0.00","1","1973-04-02","MFL","","","","1973-01-01","VL1218"
"ITA","ITA000018895",NA,"MOD","2023-12-14","2100-12-31","00SR02426","00SR02426","ALBA MADRE","00263","Siracusa","INPU","Y","Y","Y","Y","","Y","247143240","FX","OTB","LLS","","","","",22,19.15,72,47.59,0,206,"0.00","1","1994-09-12","MFL","","","","1994-01-01","VL1824"
"ITA","ITA000018897",NA,"MOD","2020-08-25","2100-12-31","01PS00653","01PS00653","ELVIRA II","00195","Fano","IKNB2","Y","Y","N","N","","Y","247086140","FX","OTB","LLS","","","","",7.26,6.85,1,3.1,0,79.4,"0.00","4","1994-10-12","MFL","","","","1994-01-01","VL0612"
"ITA","ITA000018904",NA,"MOD","2022-05-06","2100-12-31","00TM00295","00TM00295","TERESA CANNARSA","00174","Termoli","INSX","Y","Y","Y","Y","","Y","247081580","FX","OTB","PS","","","","",18.7,15.36,28,20.17,0,110,"0.00","1","1994-12-02","MFL","","","","1994-01-01","VL1824"
"ITA","ITA000018906",NA,"MOD","2021-04-22","2100-12-31","00CV02246","00CV02246","LA FENICE","00071","Civitavecchia","IJYL","Y","Y","Y","Y","","Y","247099820","FX","OTB","LLS","","","","",20.6,17.35,40,22.77,0,128,"0.00","1","1994-09-26","MFL","","","","1994-01-01","VL1824"
"ITA","ITA000018907",NA,"MOD","2014-07-29","2100-12-31","00TM00108","00TM00108","PEGASUS","00174","Termoli","INTA","Y","Y","Y","","","","","FX","OTB","NO","","","","",24.5,20.16,94,36.67,0,242.6,"0.00","2","1994-12-01","MFL","","","","1994-01-01","VL2440"
"ITA","ITA000018920",NA,"MOD","2022-04-20","2100-12-31","04BA01510","04BA01510","MARIO PADRE","00158","Monopoli","ILDW","Y","Y","Y","Y","","Y","247120570","FX","OTB","LLS","","","","",20.84,17.93,59,44.92,0,588,"0.00","1","1994-11-11","MFL","","","","1994-01-01","VL1824"
"ITA","ITA000018925",NA,"MOD","2020-11-27","2100-12-31","00OR00259","00OR00259","GUERRIERO","00173","Ortona","INMQ","Y","Y","Y","Y","","Y","247120870","FX","OTB","NO","","","","",23.4,19.15,65,43.5,0,478,"0.00","1","1995-02-03","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000018927",NA,"MOD","2023-04-13","2100-12-31","07PA02163","07PA02163","MADONNA DI FATIMA","00289","Porticello","","N","Y","N","Y","","N","","FX","OTB","NO","","","","",14.03,11.04,16,9.92,0,84.5,"0.00","1","1994-12-01","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018928",NA,"MOD","2024-06-12","2100-12-31","00CI03838","00CI03838","ANNALAURA","00207","Chioggia","INNO","Y","Y","Y","Y","","Y","247100630","FX","OTB","NO","","","","",23.4,19.15,85,41,0,480,"0.00","1","1995-02-14","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000018931",NA,"MOD","2023-12-11","2100-12-31","04BA01509","04BA01509","RINA IV","00158","Monopoli","IOKN","Y","Y","Y","Y","","Y","247120820","FX","OTB","NO","","","","",22.17,19.25,65,57.9,0,311.3,"0.00","1","1994-10-27","MFL","","","","1993-01-01","VL1824"
"ITA","ITA000018936",8544521,"MOD","2020-08-25","2100-12-31","04ML00810","04ML00810","MAVERIK","00166","Bisceglie","INMI","Y","Y","Y","Y","","N","","FX","OTB","NO","","","","",26.54,21.7,131,49.84,0,343,"0.00","2","1995-01-26","MFL","","","","1994-01-01","VL2440"
"ITA","ITA000018941",NA,"MOD","2011-02-15","2100-12-31","00TM00222","00TM00222","CRISTAL","00174","Termoli","IKML2","Y","Y","Y","","","","","FX","OTB","GNS","","","","",15.53,12.75,23,9.86,0,110.3,"0.00","1","1995-01-02","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018943",NA,"MOD","2021-04-14","2100-12-31","05RA02939","05RA02939","DELTA","00206","Goro","INGF","Y","Y","N","Y","","N","","FX","OTB","GNS","","","","",12.57,10.2,8,4.74,0,55.1,"0.00","1","1994-10-13","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018944",NA,"MOD","2016-03-24","2100-12-31","01CI00014","01CI00014","PIRATA","00208","Porto Tolle","INJE","Y","Y","Y","Y","","Y","247054040","FX","OTB","PTM","","","","",16.9,14.38,25,9.89,0,188.5,"0.00","1","1995-02-28","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000018945",NA,"MOD","2016-03-24","2100-12-31","01CI00013","01CI00013","LEONE","00208","Porto Tolle","INJJ","Y","Y","Y","Y","","Y","247054030","FX","OTB","PTM","","","","",16.9,14.38,25,9.89,0,188.5,"0.00","1","1995-02-28","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000018950",NA,"MOD","2011-04-08","2100-12-31","00AN03951","00AN03951","TIRPITZ","00187","Ancona","INNR","Y","Y","Y","","","","","FX","OTB","PTM","","","","",27.02,22.87,151,104.86,0,382,"0.00","2","1995-02-15","MFL","","","","1994-01-01","VL2440"
"ITA","ITA000018968",NA,"MOD","2017-10-05","2100-12-31","02RA00625","02RA00625","CANAVIN","00204","Cervia","INOC","Y","Y","N","","","","","FX","OTB","LLS","","","","",13.95,13.3,19,9.67,0,176,"0.00","1","1995-03-06","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000018972",NA,"MOD","2014-05-31","2100-12-31","00TA04546","00TA04546","SANTA CATERINA","00152","Taranto","ILVM2","Y","Y","Y","Y","","Y","247129450","FX","OTB","GNS","","","","",15.5,13.61,37,9.6,0,162,"0.00","1","1994-05-20","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018973",NA,"MOD","2006-10-29","2100-12-31","04BA01512","04BA01512","LORENZA MADRE II^","00158","Monopoli","IMYL","Y","Y","Y","","","","","FX","OTB","LLS","","","","",15.12,13.53,25,9.92,0,118,"0.00","1","1995-03-08","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000018977",NA,"MOD","2021-09-13","2100-12-31","01RA00829","01RA00829","IL CICCIO","00203","Porto Garibaldi","IMJP","Y","Y","N","Y","","Y","247078820","FX","OTB","TBB","","","","",14.87,0,22,9.65,0,195,"0.00","1","1995-04-05","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018982",NA,"MOD","2018-04-27","2100-12-31","05BA00802","05BA00802","AQUILA REALE","00159","Mola Di Bari","IFXE2","Y","Y","Y","","","","","FX","OTB","NO","","","","",14.99,13.5,22,9.73,0,162,"0.00","1","1994-09-16","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018986",NA,"MOD","2016-06-10","2100-12-31","03VE00869","03VE00869","NUOVO IMPETUOSO","00214","Caorle","INVD","Y","Y","Y","","","","","FX","OTB","GNS","","","","",14.25,12.84,23,9.73,0,161.7,"0.00","1","1995-04-01","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000018989",NA,"MOD","2020-12-01","2100-12-31","00MF03124","00MF03124","SANTA BARBARA","00167","Manfredonia","IIAK2","Y","Y","N","Y","","Y","247125110","FX","OTB","LLS","","","","",14.15,12.97,20,9.73,0,147.05,"0.00","1","1995-03-27","MFL","","","","1991-01-01","VL1218"
"ITA","ITA000018996",NA,"MOD","2022-02-21","2100-12-31","06MF00003","06MF00003","GANDHI","00549","Peschici","IFYZ2","Y","Y","N","Y","","Y","247125350","FX","OTB","GNS","","","","",12.87,11.09,13,6.17,0,87.5,"0.00","1","1994-12-09","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018997",NA,"MOD","2020-06-01","2100-12-31","00IM01208","00IM01208","MOANA I","00001","Imperia","","N","Y","N","Y","","N","","FX","OTB","PS","","","","",14.57,14.35,18,9.76,0,109.5,"0.00","1","1994-06-01","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000018998",NA,"MOD","2024-07-02","2100-12-31","03PE00746","03PE00746","STELLA MARINA","00271","Sciacca","IZHF","Y","Y","Y","Y","","Y","247044980","FX","OTB","LLS","","","","",15.02,13.09,25,9.75,0,194.5,"0.00","1","1994-11-30","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019000",8688456,"MOD","2020-08-25","2100-12-31","00MV00405M","00MV00405M","TRAMONTANA","00273","Mazara Del Vallo","INCP","Y","Y","Y","Y","","N","","FX","OTB","PS","","","","",29.59,24.53,165,142.46,0,397,"0.00","2","1995-05-02","MFL","","","","1994-01-01","VL2440"
"ITA","ITA000019001",NA,"MOD","2023-10-24","2100-12-31","00MF03120","00MF03120","NUOVA SIPONTO I","00167","Manfredonia","IKTR2","Y","Y","N","Y","","Y","247127230","FX","OTB","GNS","","","","",13.48,12.55,16,8.24,0,87.5,"0.00","1","1995-01-14","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019002",NA,"MOD","2015-04-07","2100-12-31","05RC01068","05RC01068","CARMELA MADRE","00135","Bagnara","INCT","Y","Y","Y","Y","","Y","247130850","FX","OTB","LLS","","","","",22,17.3,67,39.11,0,214.7,"0.00","1","1995-05-24","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000019003",NA,"MOD","2017-07-24","2100-12-31","02LI02926","02LI02926","ONDA MARINA","00050","Porto Santo Stefano","INHW","Y","Y","Y","Y","","Y","247041470","FX","OTB","NO","","","","",22.3,17.6,82,37.88,0,325,"0.00","2","1995-03-14","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000019006",NA,"MOD","2013-05-31","2100-12-31","00CI03245","00CI03245","CARLO ALBERTO II","00207","Chioggia","INGZ","Y","Y","Y","Y","","Y","247050160","FX","OTB","NO","","","","",22.13,17.96,73,31.49,0,412,"0.00","1","1995-05-09","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000019007",NA,"MOD","2016-10-24","2100-12-31","00CI03246","00CI03246","ALESSANDRO N.","00207","Chioggia","INHA","Y","Y","Y","Y","","Y","247053720","FX","OTB","PTM","","","","",16.6,0,33,9.39,0,145,"0.00","1","1995-05-12","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019011",NA,"MOD","2020-08-25","2100-12-31","06PC00437","06PC00437","AQUILA","00178","Silvi","INHD","Y","Y","N","Y","","Y","247102430","FX","OTB","NO","","","","",14.68,12.17,20,17.42,0,80,"0.00","1","1995-05-22","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019017",NA,"MOD","2014-08-04","2100-12-31","00AN03958","00AN03958","LEVIATHAN","00187","Ancona","INCO","Y","Y","Y","","","","","FX","OTB","PTM","","","","",26.92,21.98,155,84.13,0,521,"0.00","2","1995-06-03","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019026",NA,"MOD","2003-01-01","2100-12-31","03PA00620","03PA00620","NUOVO SAN SILVESTRE","00285","Terrasini","INER","Y","Y","Y","","","","","FX","OTB","PS","","","","",27.52,21.45,105,78.29,0,287,"0.00","2","1995-05-30","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019032",NA,"MOD","2013-12-17","2100-12-31","00RM04413","00RM04413","FUTURO","00193","Rimini","I.M.C.F","Y","Y","Y","","","","","FX","OTB","PS","","","","",21.6,0,59,32.65,0,294,"0.00","1","1995-06-21","MFL","","","","1989-01-01","VL1824"
"ITA","ITA000019033",NA,"MOD","2017-01-12","2100-12-31","00CR01182","00CR01182","","00145","Crotone","","N","Y","N","","","","","FX","OTB","LLS","","","","",14.73,12.91,21,8.89,0,97,"0.00","1","1995-06-27","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019039",NA,"MOD","2020-11-27","2100-12-31","02AN00670","02AN00670","JAMAICA","00188","Senigallia","INWY","Y","Y","Y","Y","","Y","247084380","FX","OTB","NO","","","","",17.9,14.06,46,9.65,0,129,"0.00","2","1995-06-07","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019040",NA,"MOD","2021-03-16","2100-12-31","00CC00002","00CC00002","MADONNA DI FATIMA","00150","Corigliano Calabro","","N","Y","N","Y","","N","","FX","OTB","NO","","","","",14.15,12.65,19,6,0,59,"0.00","1","1995-07-01","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019041",NA,"MOD","2024-06-01","2100-12-31","00MF03377","00MF03377","EZIO","00167","Manfredonia","INED","Y","Y","Y","Y","","Y","247127130","FX","OTB","LLS","","","","",14.38,13.36,23,9.15,0,103,"0.00","1","1995-04-06","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019042",NA,"MOD","2023-10-24","2100-12-31","00MF03127","00MF03127","ANTONIO MATTEO","00167","Manfredonia","IICN2","Y","Y","N","Y","","Y","247125040","FX","OTB","PTM","","","","",14.69,13.31,22,9.87,0,109.5,"0.00","1","1995-06-20","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019043",NA,"MOD","2024-02-01","2100-12-31","00MF03128","00MF03128","NICO E FRANCESCA","00167","Manfredonia","IFXX2","Y","Y","N","Y","","Y","247124290","FX","OTB","PTM","","","","",14.87,13.43,21,9.4,0,175.4,"0.00","1","1995-06-27","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019045",NA,"MOD","2022-12-19","2100-12-31","05BA00960","05BA00960","GIOVANNI PAOLO I","00159","Mola Di Bari","IMRG","Y","Y","Y","Y","","Y","247121020","FX","OTB","PS","","","","",24.45,21.58,83,70.27,0,250,"0.00","1","1995-07-08","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019047",NA,"MOD","2024-12-02","2100-12-31","00SP04615","00SP04615","NUOVA ANGELA","00032","La Spezia","ITKV","Y","Y","Y","Y","","Y","247112070","FX","OTB","GNS","","","","",16.29,13.7,34,9.99,0,176,"0.00","1","1995-04-01","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019050",8544674,"MOD","2020-08-25","2100-12-31","02BL00791","02BL00791","LUNA NUOVA","00166","Bisceglie","INCN","Y","Y","Y","Y","","Y","247121920","FX","OTB","PS","","","","",27.52,21.45,99,56.73,0,404,"0.00","2","1995-06-15","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019055",NA,"MOD","2024-01-30","2100-12-31","00MF03129","00MF03129","MAMMA SORANO","00167","Manfredonia","ILGB","Y","Y","N","Y","","N","","FX","OTB","NO","","","","",14.9,0,21,9.41,0,91.9,"0.00","1","1994-10-31","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019056",NA,"MOD","2024-03-20","2100-12-31","01MF01756","01MF01756","MADRE MARIA","00168","Rodi Garganico","ILNT2","Y","Y","N","Y","","Y","247127880","FX","OTB","NO","","","","",14.67,13.22,21,9.64,0,104.5,"0.00","1","1994-08-01","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019058",NA,"MOD","2016-04-06","2100-12-31","00VM00653","00VM00653","TEMPESTA","00117","Vibo Valentia","INHN","Y","Y","N","","","","","FX","OTB","NO","","","","",14.92,12.99,22,13.64,0,60.9,"0.00","2","1995-05-31","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019060",8544698,"MOD","2016-01-01","2100-12-31","00AN03960","00AN03960","TOP GUN","00187","Ancona","IMVJ","Y","Y","Y","Y","","Y","247083070","FX","OTB","PTM","","","","",25.6,21.5,118,54.92,0,521,"0.00","2","1995-07-10","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019066",NA,"MOD","2013-10-01","2100-12-31","01BL00417","01BL00417","NUOVA REBECCA","00164","Trani","IMQT","Y","Y","Y","Y","","Y","247121180","FX","OTB","PTM","","","","",24.84,22.09,79,59.68,0,588,"0.00","1","1995-08-02","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019076",NA,"MOD","2020-03-03","2100-12-31","00VG03899","00VG03899","PENTA","00044","Viareggio","IQXO","Y","Y","Y","Y","","Y","247066850","FX","OTB","NO","","","","",19.74,16.12,49,33.72,0,221,"0.00","1","1992-07-15","MFL","","","","1990-01-01","VL1824"
"ITA","ITA000019080",NA,"MOD","2019-10-21","2100-12-31","00TA04557","00TA04557","SAN PASQUALE","00152","Taranto","","N","Y","N","Y","","N","","FX","OTB","NO","","","","",14.94,13.5,21,8.74,0,66,"0.00","1","1995-07-01","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019083",NA,"MOD","2022-10-20","2100-12-31","00PC01456","00PC01456","TABITAMAR","00172","Pescara","IMBQ","Y","Y","Y","Y","","Y","247102410","FX","OTB","NO","","","","",22.45,19.15,66,37.21,0,220,"0.00","1","1995-08-09","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000019087",NA,"MOD","2014-01-07","2100-12-31","00PC01300","00PC01300","NAUSICAA","00172","Pescara","IMBK","Y","Y","Y","Y","","Y","247102020","FX","OTB","NO","","","","",24.5,22.88,112,98.71,0,674,"0.00","1","1995-08-25","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019096",NA,"MOD","2010-01-26","2100-12-31","01CI00107","01CI00107","CLAUDIA","00208","Porto Tolle","IMRY","Y","Y","Y","","","","","FX","OTB","NO","","","","",16.95,13.96,38,9.72,0,183,"0.00","1","1995-09-05","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019106",NA,"MOD","2023-06-01","2100-12-31","01CR00710","01CR00710","ELISA","00147","Ciro' Marina","ILDI2","Y","Y","N","Y","","Y","247133920","FX","OTB","NO","","","","",11.35,10.56,7,6.73,0,66,"0.00","1","1994-06-29","MFL","","","","1993-01-01","VL0612"
"ITA","ITA000019107",NA,"MOD","2012-01-15","2100-12-31","05GL00020","05GL00020","GIOVANNI PADRE II","00537","Leuca","IZTW","Y","Y","Y","","","","","FX","OTB","LLS","","","","",15.51,13.76,32,9.93,0,206,"0.00","1","1995-07-10","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019109",8577542,"MOD","2024-05-15","2100-12-31","02LI02943","02LI02943","S.M. ARCANGELO","00050","Porto Santo Stefano","IMCC","Y","Y","Y","Y","","Y","247080330","FX","OTB","PS","","","","",19.59,14.27,46,24.04,0,161.5,"0.00","2","1995-09-18","MFL","","","","1994-01-01","VL1824"
"ITA","ITA000019116",NA,"MOD","2021-08-19","2100-12-31","04BA01675","04BA01675","PEPPE ANTONIO","00158","Monopoli","IFNC2","Y","Y","Y","Y","","Y","247123520","FX","OTB","NO","","","","",15.06,13.29,23,9.84,0,195,"0.00","1","1995-06-12","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019119",NA,"MOD","2003-01-01","2100-12-31","02AN00652","02AN00652","BIG MARLIN","00188","Senigallia","IMOM","Y","Y","N","","","","","FX","OTB","LLS","","","","",11.95,10.52,10,4.93,0,192,"0.00","4","1995-09-29","MFL","","","","1995-01-01","VL0612"
"ITA","ITA000019123",NA,"MOD","2006-04-07","2100-12-31","01PO01082","01PO01082","SACRO CUORE","00543","Scoglitti","IFHJ2","Y","Y","N","","","","","FX","OTB","NO","","","","",14.66,13.06,18,9.54,0,95.5,"0.00","1","1995-09-12","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019128",NA,"MOD","2024-06-01","2100-12-31","02IM00382","02IM00382","SANT'ANNA","00003","Ventimiglia","","N","Y","N","Y","","N","","FX","OTB","GNS","","","","",14.06,12.1,18,9.72,0,73.5,"0.00","1","1995-09-13","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019131",NA,"MOD","2020-07-31","2100-12-31","00TM00196","00TM00196","COSIMO PADRE","00174","Termoli","IYIW","Y","Y","Y","Y","","Y","247124220","FX","OTB","NO","","","","",15.78,13.46,23,9.85,0,59,"0.00","1","1995-08-17","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019138",NA,"MOD","2006-10-09","2100-12-31","00ML01112","00ML01112","MICHELA MADRE","00162","Molfetta","INAL","Y","Y","Y","","","","","FX","OTB","NO","","","","",15.14,13.61,18,15.69,0,110.4,"0.00","1","1994-12-27","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019146",8688418,"MOD","2020-08-25","2100-12-31","00MV00371M","00MV00371M","GIUSEPPE FRANCESCO","00273","Mazara Del Vallo","IMHY","Y","Y","Y","Y","","N","","FX","OTB","NO","","","","",28.1,22.5,159,94.7,0,412,"0.00","2","1995-09-19","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019156",NA,"MOD","2024-11-25","2100-12-31","00MF03361","00MF03361","LUNA MARINARA","00167","Manfredonia","IMKE","Y","Y","Y","Y","","Y","247112630","FX","OTB","NO","","","","",17.97,16.59,40,24.94,0,323,"0.00","1","1995-10-26","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019158",NA,"MOD","2021-03-26","2100-12-31","02BL00792","02BL00792","TERESA MADRE","00166","Bisceglie","IZFS","Y","Y","N","Y","","Y","247121990","FX","OTB","LLS","","","","",14.56,13.11,26,9.88,0,122.18,"0.00","1","1995-12-30","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019167",NA,"MOD","2021-10-06","2100-12-31","04PE00627","04PE00627","SANTISSIMO CROCIFISSO","00272","Lampedusa","ILUO2","Y","Y","Y","Y","","N","","FX","OTB","NO","","","","",16.69,14.13,37,9.96,0,161.76,"0.00","1","1995-07-01","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019173",NA,"MOD","2024-02-07","2100-12-31","00GL04162","00GL04162","LORI","00153","Gallipoli","IJEM","Y","Y","Y","Y","","N","","FX","OTB","LLS","","","","",14.73,13.64,20,9.95,0,132.3,"0.00","1","1996-01-23","MFL","","","","1991-01-01","VL1218"
"ITA","ITA000019175",NA,"MOD","2012-11-15","2100-12-31","07PA02018","07PA02018","S. ANTONIO","00289","Porticello","IJKV","Y","Y","Y","","","","","FX","OTB","GNS","","","","",14.52,13.68,21,9.17,0,105,"0.00","1","1996-01-18","MFL","","","","1994-01-01","VL1218"
"ITA","ITA000019185",8544715,"MOD","2020-08-25","2100-12-31","02OL00093","02OL00093","NONNA CARMINA","00232","Cala Gonone","IMLS","Y","Y","Y","Y","","N","","FX","OTB","PS","","","","",27.05,20.78,114,34.68,0,375,"0.00","2","1995-12-21","MFL","","","","1995-01-01","VL2440"
"ITA","ITA000019193",NA,"MOD","2017-05-15","2100-12-31","00CI03815","00CI03815","OBBEDISCO","00207","Chioggia","IMMI","Y","Y","Y","","","","","FX","OTB","PTM","","","","",27,20.55,139,104.12,0,518,"0.00","2","1996-02-12","MFL","","","","1996-01-01","VL2440"
"ITA","ITA000019206",NA,"MOD","2021-04-14","2100-12-31","05RA01865","05RA01865","ALADDIN","00206","Goro","ILGE","Y","Y","N","Y","","Y","247072360","FX","OTB","GNS","","","","",13.34,12.2,14,6.51,0,69.8,"0.00","1","1996-01-22","MFL","","","","1982-01-01","VL1218"
"ITA","ITA000019213",NA,"MOD","2011-08-23","2100-12-31","13RC00205","13RC00205","LUNA ROSSA","00143","Roccella Ionica","IIYK","Y","Y","Y","","","","","FX","OTB","LLS","","","","",16.79,14.57,29,24.22,0,162,"0.00","1","1995-03-20","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019222",NA,"MOD","2023-10-23","2100-12-31","00CC00168","00CC00168","LUCIA","00150","Corigliano Calabro","IKTU","Y","Y","Y","Y","","Y","247134140","FX","OTB","LLS","","","","",16.46,14.82,37,20.14,0,147,"0.00","1","1996-03-21","MFL","","","","1995-01-01","VL1218"
"ITA","ITA000019229",NA,"MOD","2024-01-22","2100-12-31","01RA01230","01RA01230","ALTAIR","00203","Porto Garibaldi","IMKO","Y","Y","N","Y","","Y","247054070","FX","OTB","PTM","","","","",14.82,14.4,24,9.65,0,294,"0.00","1","1996-03-27","MFL","","","","1996-01-01","VL1218"
"ITA","ITA000019236",NA,"MOD","2017-01-26","2100-12-31","00PC01309","00PC01309","ORNELLO II","00172","Pescara","IIYO","Y","Y","Y","Y","","Y","247101360","FX","OTB","NO","","","","",18.15,15.24,32,22.9,0,147,"0.00","2","1996-03-26","MFL","","","","1995-01-01","VL1824"
"ITA","ITA000019239",NA,"MOD","2020-08-25","2100-12-31","00RM04373","00RM04373","TEX","00193","Rimini","IJYE","Y","Y","Y","Y","","Y","247070960","FX","OTB","PTM","","","","",23.02,21.74,122,45.42,0,478,"0.00","1","1996-04-11","MFL","","","","1996-01-01","VL1824"
"ITA","ITA000019240",NA,"MOD","2013-06-29","2100-12-31","00GL03989","00GL03989","BUONAVENTURA","00153","Gallipoli","IKKU","Y","Y","Y","Y","","Y","247123080","FX","OTB","NO","","","","",19.99,16.95,53,24.71,0,514.7,"0.00","1","1996-04-04","MFL","","","","1996-01-01","VL1824"
