"year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","cscode","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
2020,"VL1824","OTB","MBS",1885.41613180052,24.0180920697431,217.653299909249,170.375617633876,128.488731750484,701.634704976269,80.8679010637463,"1300:391:1",0.933,0.335314196709714,1.47,12.811,21,43.681,40.754373,13.665519844903,1379.25105473175,596.748448691738
2020,"VL1824","OTB","MBS",15519.8241074255,197.705195172162,1791.61558767742,1402.44881396374,1057.65644141877,5775.51397022266,665.665037695146,"1300:391:1",7.68,0.335314196709714,1.47,12.811,21,43.681,335.47008,112.487880395343,11353.3205791424,4912.1415712246
2020,"VL1824","OTB","MBS",2020.81043065436,25.7428639547086,233.283279645497,182.610522651529,137.715682476403,752.020048206076,86.6751351165555,"1300:391:1",1,0.335314196709714,1.47,12.811,21,43.681,43.681,14.646859426477,1478.29695040917,639.601767086536
2020,"VL1824","OTB","MBS",505.202607663591,6.43571598867715,58.3208199113743,45.6526306628822,34.4289206191007,188.005012051519,21.6687837791389,"1300:391:1",0.25,0.335314196709714,1.47,12.811,21,43.681,10.92025,3.66171485661925,369.574237602292,159.900441771634
2020,"VL1824","OTB","MBS",6567.63389962668,83.6643078528029,758.170658847866,593.484198617468,447.575968048308,2444.06515666975,281.694189128805,"1300:391:1",3.25,0.335314196709714,1.47,12.811,21,43.681,141.96325,47.6022931360503,4804.46508882979,2078.70574303124
2020,"VL1824","OTB","MBS",337.475341919279,4.29905828043633,38.9583077007981,30.4959572828053,22.9985189735592,125.587348050415,14.4747475644648,"1300:391:1",0.167,0.335314196709714,1.47,12.811,21,43.681,7.294727,2.44602552422166,246.875590718331,106.813495103452
2020,"VL1824","OTB","MBS",444.57829474396,5.66343007003589,51.3223215220094,40.1743149833363,30.2974501448086,165.444410605337,19.0685297256422,"1300:391:1",0.22,0.335314196709714,1.47,12.811,21,43.681,9.60982,3.22230907382494,325.225329090017,140.712388759038
2020,"VL2440","OTB","MBS",11912.6820325841,340.861341907128,1134.23240244047,922.514747087834,807.041826533629,4808.77020575907,133.567944549489,"1300:391:1",5.689,0.335314196709714,1.47,12.811,32,59.851,340.492339,114.171915137597,9275.58248329166,4333.2443329831
2020,"VL2440","OTB","MBS",22087.3563156436,631.992517918156,2102.98530162456,1710.43866273202,1496.33981126327,8915.96205490361,247.648915294078,"1300:391:1",10.548,0.335314196709714,1.47,12.811,32,59.851,631.308348,211.686651585756,17197.8984063562,8034.28743615851
2020,"VL2440","OTB","MBS",2301.28977918964,65.8475329154393,219.110812143097,178.211233441647,155.904195352515,928.957366167906,25.802631580223,"1300:391:1",1.099,0.335314196709714,1.47,12.811,32,59.851,65.776249,22.0557100960131,1791.85536107181,837.095363323682
2020,"VL2440","OTB","MBS",20862.3749500149,596.941738340784,1986.35215776313,1615.57645020849,1413.35168179901,8421.47610475964,233.914120503877,"1300:391:1",9.963,0.335314196709714,1.47,12.811,32,59.851,596.295513,199.946350943202,16244.0900476419,7588.69982237839
2020,"VL2440","OTB","MBS",16942.4345800031,484.779243693193,1613.12609740655,1312.01737013318,1147.78966751337,6839.12106429893,189.962777175236,"1300:391:1",8.091,0.335314196709714,1.47,12.811,32,59.851,484.254441,162.377388887026,13191.9032997562,6162.81945828199
2020,"VL2440","OTB","MBS",17417.7692295718,498.380144486464,1658.38374468269,1348.82715174488,1179.99189894651,7030.99851845736,195.292347119467,"1300:391:1",8.318,0.335314196709714,1.47,12.811,32,59.851,497.840618,166.933026914137,13562.0135517701,6335.72268619326
2020,"VL2440","OTB","MBS",1469.97763875444,42.0609354928466,139.959772633716,113.83465502824,99.5857553571115,593.383140172766,16.4817537482407,"1300:391:1",0.702,0.335314196709714,1.47,12.811,32,59.851,42.015402,14.0883607710657,1144.57003045715,534.705136536146
2020,"VL2440","OTB","MBS",3329.4365322216,95.2662214154217,317.002903828502,257.830628910117,225.557480082347,1343.98745423746,37.3304678913144,"1300:391:1",1.59,0.335314196709714,1.47,12.811,32,59.851,95.16309,31.9095350797642,2592.40220573629,1211.08428360751
2020,"VL1218","OTB","MBS",693.006019596604,0.604159543888826,52.1028563277179,72.299186273659,29.5211642301373,257.20626940759,55.5600720160849,"1300:391:1",0.411,0.335314196709714,1.47,12.811,15,34.861,14.327871,4.8043385549254,534.882633754053,222.116292330378
2020,"VL1218","OTB","MBS",7737.72414581221,6.74571325281222,581.751843522865,807.252958174747,329.617086744769,2871.82377204728,620.353212851128,"1300:391:1",4.589,0.335314196709714,1.47,12.811,15,34.861,159.977129,53.6426025025613,5972.20536812008,2480.02838322167
2020,"VL1218","OTB","MBS",1686.14603308176,1.46997455934021,126.770939970117,175.910428889681,71.8276501949813,625.806008290973,135.182656973443,"1300:391:1",1,0.335314196709714,1.47,12.811,15,34.861,34.861,11.6893882114973,1301.41760037483,540.42893511041
2020,"VL1824","OTB","MBS",822.469845276326,10.4773456295664,94.9462948157174,74.3224827191721,56.0502827678959,306.072159619873,35.2767799924381,"1300:391:1",0.407,0.335314196709714,1.47,12.811,21,43.681,17.778167,5.96127178657614,601.666858816531,260.31791920422
2020,"VL1824","OTB","MBS",10296.029144184,131.15989184924,1188.57830979381,930.400612909538,701.661402217271,3831.54214560996,441.60981341885,"1300:391:1",5.095,0.335314196709714,1.47,12.811,21,43.681,222.554695,74.6257487779003,7531.92296233471,3258.7710033059
2020,"VL1824","OTB","MBS",155.602403160386,1.98220052451256,17.9628125327033,14.0610102441677,10.604107550683,57.9055437118678,6.67398540397478,"1300:391:1",0.077,0.335314196709714,1.47,12.811,21,43.681,3.363437,1.12780817583873,113.828865181506,49.2493360656633
2020,"VL1824","OTB","MBS",1865.20802749398,23.760663430196,215.320467112794,168.549512407361,127.11157492572,694.114504494208,80.0011497125808,"1300:391:1",0.923,0.335314196709714,1.47,12.811,21,43.681,40.317563,13.5190512506383,1364.46808522766,590.352431020873
2020,"VL1824","OTB","MBS",183.893749189547,2.34260061987848,21.2287784477403,16.6175575612891,12.5321271053526,68.4338243867529,7.88743729560655,"1300:391:1",0.091,0.335314196709714,1.47,12.811,21,43.681,3.974971,1.33286420780941,134.525022487234,58.2037608048748
2020,"VL1824","OTB","MBS",822.469845276326,10.4773456295664,94.9462948157174,74.3224827191721,56.0502827678959,306.072159619873,35.2767799924381,"1300:391:1",0.407,0.335314196709714,1.47,12.811,21,43.681,17.778167,5.96127178657614,601.666858816531,260.31791920422
2020,"VL2440","OTB","MBS",12710.490409173,363.689285529314,1210.19347562202,984.296803449315,861.090505723172,5130.82002969899,142.513169874389,"1300:391:1",6.07,0.335314196709714,1.47,12.811,32,59.851,363.29557,121.818162222748,9896.78074768507,4623.44754811169
2020,"VL2440","OTB","MBS",39884.1368737262,1141.21743352172,3797.45554039087,3088.61634518931,2702.00837932607,16099.9553716106,447.190831399915,"1300:391:1",19.047,0.335314196709714,1.47,12.811,32,59.851,1139.981997,382.25214758759,31055.0218947541,14507.8756917436
2020,"VL2440","OTB","MBS",1101.43623644563,31.5157436883722,104.870143027542,85.2949124570576,74.6183864926505,444.614717565349,12.3495761703342,"1300:391:1",0.526,0.335314196709714,1.47,12.811,32,59.851,31.481626,10.5562361333056,857.612302023451,400.648008287768
2020,"VL2440","OTB","MBS",2841.53797121051,81.3058254469983,270.54901917942,220.047901528949,192.504088347009,1147.03834930832,31.8600282569268,"1300:391:1",1.357,0.335314196709714,1.47,12.811,32,59.851,81.217807,27.2334837127296,2212.5093038894,1033.61092632415
2021,"VL1218","OTB","MBS",26426.0996062992,7.67832020997375,1956.62456692913,2616.06305774278,1271.41358267717,8620.61143044619,2013.502592021,"1300:391:1",16,0.49821880876196,1.47,12.811,15,34.861,557.776,277.894494276011,20311.7822248841,9677.6682024169
2021,"VL1824","OTB","MBS",8270.54429746689,48.161105864255,694.567530275884,932.219866371653,470.62952667162,2916.85199567003,467.792366200063,"1300:391:1",4,0.49821880876196,1.47,12.811,21,43.681,174.724,87.0507831421248,6134.23769686986,2749.59333499977
2021,"VL1824","OTB","MBS",16541.0885949338,96.32221172851,1389.13506055177,1864.43973274331,941.259053343241,5833.70399134005,935.584732400127,"1300:391:1",8,0.49821880876196,1.47,12.811,21,43.681,349.448,174.10156628425,12268.4753937397,5499.18666999954
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL2440","OTB","MBS",45627.8967135369,657.138407666405,4392.01568093855,3791.13193473972,2739.60562418824,20097.516199194,1397.74187147535,"1300:391:1",16.1,0.49821880876196,1.47,12.811,32,59.851,963.6011,480.084192163715,34882.1976891731,13386.9396185037
2021,"VL2440","OTB","MBS",16720.7820254576,240.81469597713,1609.49642966071,1389.29679596052,1003.95485606898,7364.92829659904,512.215965323265,"1300:391:1",5.9,0.49821880876196,1.47,12.811,32,59.851,353.1209,175.931474146951,12782.9171655976,4905.77290367528
2021,"VL2440","OTB","MBS",2834.03085177248,40.8160501656152,272.796005027239,235.474033213647,170.161840011692,1248.29293162696,86.816265309028,"1300:391:1",1,0.49821880876196,1.47,12.811,32,59.851,59.851,29.8188939232121,2166.5961297623,831.486932826318
2021,"VL1218","OTB","MBS",1651.6312253937,0.47989501312336,122.289035433071,163.503941108924,79.4633489173228,538.788214402887,125.843912001312,"1300:391:1",1,0.49821880876196,1.47,12.811,15,34.861,34.861,17.3684058922507,1269.48638905526,604.854262651056
2021,"VL1218","OTB","MBS",34684.2557332677,10.0777952755906,2568.06974409449,3433.5827632874,1668.73032726378,11314.5525024606,2642.72215202756,"1300:391:1",21,0.49821880876196,1.47,12.811,15,34.861,732.081,364.736523737265,26659.2141701604,12701.9395156722
2021,"VL1824","OTB","MBS",31014.5411155008,180.604146990956,2604.62823853456,3495.8244988937,1764.86072501858,10938.1949837626,1754.22137325024,"1300:391:1",15,0.49821880876196,1.47,12.811,21,43.681,655.215,326.440436782968,23003.391363262,10310.9750062492
2021,"VL1824","OTB","MBS",16541.0885949338,96.32221172851,1389.13506055177,1864.43973274331,941.259053343241,5833.70399134005,935.584732400127,"1300:391:1",8,0.49821880876196,1.47,12.811,21,43.681,349.448,174.10156628425,12268.4753937397,5499.18666999954
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL2440","OTB","MBS",36842.4010730422,530.608652152998,3546.34806535411,3061.16243177742,2212.10392015199,16227.8081111504,1128.61144901736,"1300:391:1",13,0.49821880876196,1.47,12.811,32,59.851,778.063,387.645621001757,28165.7496869099,10809.3301267421
2021,"VL2440","OTB","MBS",8502.09255531743,122.448150496846,818.388015081718,706.422099640942,510.485520035075,3744.87879488087,260.448795927084,"1300:391:1",3,0.49821880876196,1.47,12.811,32,59.851,179.553,89.4566817696363,6499.7883892869,2494.46079847896
2021,"VL2440","OTB","MBS",8502.09255531743,122.448150496846,818.388015081718,706.422099640942,510.485520035075,3744.87879488087,260.448795927084,"1300:391:1",3,0.49821880876196,1.47,12.811,32,59.851,179.553,89.4566817696363,6499.7883892869,2494.46079847896
2021,"VL2440","OTB","MBS",34008.3702212697,489.792601987383,3273.55206032687,2825.68839856377,2041.9420801403,14979.5151795235,1041.79518370834,"1300:391:1",12,0.49821880876196,1.47,12.811,32,59.851,718.212,357.826727078545,25999.1535571476,9977.84319391582
2021,"VL2440","OTB","MBS",2834.03085177248,40.8160501656152,272.796005027239,235.474033213647,170.161840011692,1248.29293162696,86.816265309028,"1300:391:1",1,0.49821880876196,1.47,12.811,32,59.851,59.851,29.8188939232121,2166.5961297623,831.486932826318
2021,"VL1218","OTB","MBS",3303.2624507874,0.959790026246719,244.578070866142,327.007882217848,158.926697834646,1077.57642880577,251.687824002625,"1300:391:1",2,0.49821880876196,1.47,12.811,15,34.861,69.722,34.7368117845014,2538.97277811051,1209.70852530211
2021,"VL1218","OTB","MBS",36335.8869586614,10.5576902887139,2690.35877952756,3597.08670439633,1748.1936761811,11853.3407168635,2768.56606402887,"1300:391:1",22,0.49821880876196,1.47,12.811,15,34.861,766.942,382.104929629515,27928.7005592156,13306.7937783232
2021,"VL1824","OTB","MBS",10338.1803718336,60.2013823303188,868.209412844855,1165.27483296457,588.286908339526,3646.06499458753,584.740457750079,"1300:391:1",5,0.49821880876196,1.47,12.811,21,43.681,218.405,108.813478927656,7667.79712108733,3436.99166874972
2021,"VL1824","OTB","MBS",31014.5411155008,180.604146990956,2604.62823853456,3495.8244988937,1764.86072501858,10938.1949837626,1754.22137325024,"1300:391:1",15,0.49821880876196,1.47,12.811,21,43.681,655.215,326.440436782968,23003.391363262,10310.9750062492
2021,"VL1824","OTB","MBS",4135.27214873344,24.0805529321275,347.283765137942,466.109933185827,235.31476333581,1458.42599783501,233.896183100032,"1300:391:1",2,0.49821880876196,1.47,12.811,21,43.681,87.362,43.5253915710624,3067.11884843493,1374.79666749989
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL1824","OTB","MBS",4135.27214873344,24.0805529321275,347.283765137942,466.109933185827,235.31476333581,1458.42599783501,233.896183100032,"1300:391:1",2,0.49821880876196,1.47,12.811,21,43.681,87.362,43.5253915710624,3067.11884843493,1374.79666749989
2021,"VL2440","OTB","MBS",42510.4627765872,612.240752484229,4091.94007540859,3532.11049820471,2552.42760017538,18724.3939744043,1302.24397963542,"1300:391:1",15,0.49821880876196,1.47,12.811,32,59.851,897.765,447.283408848181,32498.9419464345,12472.3039923948
2021,"VL2440","OTB","MBS",36842.4010730422,530.608652152998,3546.34806535411,3061.16243177742,2212.10392015199,16227.8081111504,1128.61144901736,"1300:391:1",13,0.49821880876196,1.47,12.811,32,59.851,778.063,387.645621001757,28165.7496869099,10809.3301267421
2021,"VL2440","OTB","MBS",5668.06170354495,81.6321003312305,545.592010054479,470.948066427295,340.323680023384,2496.58586325391,173.632530618056,"1300:391:1",2,0.49821880876196,1.47,12.811,32,59.851,119.702,59.6377878464242,4333.1922595246,1662.97386565264
2021,"VL2440","OTB","MBS",31174.3393694972,448.976551821768,3000.75605529963,2590.21436535012,1871.78024012861,13731.2222478965,954.978918399308,"1300:391:1",11,0.49821880876196,1.47,12.811,32,59.851,658.361,328.007833155333,23832.5574273853,9146.3562610895
2021,"VL2440","OTB","MBS",17004.1851106349,244.896300993691,1636.77603016344,1412.84419928188,1020.97104007015,7489.75758976173,520.897591854168,"1300:391:1",6,0.49821880876196,1.47,12.811,32,59.851,359.106,178.913363539273,12999.5767785738,4988.92159695791
2021,"VL2440","OTB","MBS",8502.09255531743,122.448150496846,818.388015081718,706.422099640942,510.485520035075,3744.87879488087,260.448795927084,"1300:391:1",3,0.49821880876196,1.47,12.811,32,59.851,179.553,89.4566817696363,6499.7883892869,2494.46079847896
2021,"VL1218","OTB","MBS",3303.2624507874,0.959790026246719,244.578070866142,327.007882217848,158.926697834646,1077.57642880577,251.687824002625,"1300:391:1",2,0.49821880876196,1.47,12.811,15,34.861,69.722,34.7368117845014,2538.97277811051,1209.70852530211
2021,"VL1218","OTB","MBS",19819.5747047244,5.75874015748032,1467.46842519685,1962.04729330709,953.560187007874,6465.45857283465,1510.12694401575,"1300:391:1",12,0.49821880876196,1.47,12.811,15,34.861,418.332,208.420870707008,15233.8366686631,7258.25115181268
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL1824","OTB","MBS",12405.8164462003,72.2416587963825,1041.85129541383,1398.32979955748,705.944290007431,4375.27799350504,701.688549300095,"1300:391:1",6,0.49821880876196,1.47,12.811,21,43.681,262.086,130.576174713187,9201.35654530479,4124.39000249966
2021,"VL1824","OTB","MBS",31014.5411155008,180.604146990956,2604.62823853456,3495.8244988937,1764.86072501858,10938.1949837626,1754.22137325024,"1300:391:1",15,0.49821880876196,1.47,12.811,21,43.681,655.215,326.440436782968,23003.391363262,10310.9750062492
2021,"VL1824","OTB","MBS",49623.2657848013,288.96663518553,4167.4051816553,5593.31919822992,2823.77716002972,17501.1119740202,2806.75419720038,"1300:391:1",24,0.49821880876196,1.47,12.811,21,43.681,1048.344,522.304698852749,36805.4261812192,16497.5600099986
2021,"VL1824","OTB","MBS",2067.63607436672,12.0402764660638,173.641882568971,233.054966592913,117.657381667905,729.212998917507,116.948091550016,"1300:391:1",1,0.49821880876196,1.47,12.811,21,43.681,43.681,21.7626957855312,1533.55942421747,687.398333749943
2021,"VL2440","OTB","MBS",14170.1542588624,204.080250828076,1363.9800251362,1177.37016606824,850.809200058459,6241.46465813478,434.08132654514,"1300:391:1",5,0.49821880876196,1.47,12.811,32,59.851,299.255,149.09446961606,10832.9806488115,4157.43466413159
2021,"VL2440","OTB","MBS",45344.4936283596,653.056802649844,4364.73608043583,3767.58453141836,2722.58944018707,19972.6869060313,1389.06024494445,"1300:391:1",16,0.49821880876196,1.47,12.811,32,59.851,957.616,477.102302771393,34665.5380761968,13303.7909252211
2021,"VL2440","OTB","MBS",62348.6787389945,897.953103643535,6001.51211059927,5180.42873070024,3743.56048025722,27462.444495793,1909.95783679862,"1300:391:1",22,0.49821880876196,1.47,12.811,32,59.851,1316.722,656.015666310666,47665.1148547706,18292.712522179
2021,"VL2440","OTB","MBS",2834.03085177248,40.8160501656152,272.796005027239,235.474033213647,170.161840011692,1248.29293162696,86.816265309028,"1300:391:1",1,0.49821880876196,1.47,12.811,32,59.851,59.851,29.8188939232121,2166.5961297623,831.486932826318
2020,"VL1824","OTB","MBS",2693.74030406227,34.3152376516265,310.966611767448,243.419826694488,183.575004741045,1002.4427242587,115.537955110369,"1300:391:2",1.333,0.335314196709714,1.47,12.811,21,43.681,58.226773,19.5242636154938,1970.56983489542,852.589155526353
2020,"VL1824","OTB","MBS",3833.47738695133,48.8342129220822,442.538381487508,346.41216146995,261.246649657736,1426.58203144693,164.422731316106,"1300:391:2",1.897,0.335314196709714,1.47,12.811,21,43.681,82.862857,27.7850923320269,2804.32931492619,1213.32455216316
2020,"VL1824","OTB","MBS",183.893749189547,2.34260061987848,21.2287784477403,16.6175575612891,12.5321271053526,68.4338243867529,7.88743729560655,"1300:391:2",0.091,0.335314196709714,1.47,12.811,21,43.681,3.974971,1.33286420780941,134.525022487234,58.2037608048748
2020,"VL1824","OTB","MBS",1653.02293227527,21.0576627149516,190.825722750017,149.37540752895,112.651428265697,615.15239943257,70.9002605253424,"1300:391:2",0.818,0.335314196709714,1.47,12.811,21,43.681,35.731058,11.9811310108582,1209.2469054347,523.194245476786
2020,"VL1824","OTB","MBS",1737.89697036275,22.1388630010494,200.623620495128,157.045049480315,118.435486929706,646.737241457225,74.5406162002377,"1300:391:2",0.86,0.335314196709714,1.47,12.811,21,43.681,37.56566,12.5962991067702,1271.33537735188,550.057519694421
2020,"VL2440","OTB","MBS",2093.98524039094,59.9158625254225,199.372895489624,162.157628245357,141.860050366256,845.275128451234,23.4782816926506,"1300:391:2",1,0.335314196709714,1.47,12.811,32,59.851,59.851,20.0688899872731,1630.44163882785,761.68822868397
2020,"VL2440","OTB","MBS",2093.98524039094,59.9158625254225,199.372895489624,162.157628245357,141.860050366256,845.275128451234,23.4782816926506,"1300:391:2",1,0.335314196709714,1.47,12.811,32,59.851,59.851,20.0688899872731,1630.44163882785,761.68822868397
2020,"VL2440","OTB","MBS",8151.88454084193,233.25245281147,776.158682141107,631.279646759173,552.261176075834,3290.65607506065,91.4009506294886,"1300:391:2",3.893,0.335314196709714,1.47,12.811,32,59.851,232.999943,78.1281887204541,6347.30929995683,2965.25227426669
2020,"VL2440","OTB","MBS",5459.01952169918,156.200653603776,519.76513854145,422.744936835645,369.829151304829,2203.63225987237,61.20788037274,"1300:391:2",2.607,0.335314196709714,1.47,12.811,32,59.851,156.031557,52.3195961968209,4250.56135242421,1985.72121217911
2020,"VL2440","OTB","MBS",4187.97048078188,119.831725050845,398.745790979248,324.315256490713,283.720100732511,1690.55025690247,46.9565633853011,"1300:391:2",2,0.335314196709714,1.47,12.811,32,59.851,119.702,40.1377799745461,3260.88327765571,1523.37645736794
2020,"VL2440","OTB","MBS",3140.97786058641,89.8737937881337,299.059343234436,243.236442368035,212.790075549384,1267.91269267685,35.2174225389758,"1300:391:2",1.5,0.335314196709714,1.47,12.811,32,59.851,89.7765,30.1033349809096,2445.66245824178,1142.53234302595
2020,"VL2440","OTB","MBS",9066.95609089277,259.435684735079,863.284637470073,702.142530302394,614.254018085887,3660.04130619384,101.660959729177,"1300:391:2",4.33,0.335314196709714,1.47,12.811,32,59.851,259.15483,86.8982936448924,7059.8122961246,3298.11003020159
2020,"VL1824","OTB","MBS",6466.59337809397,82.3771646550675,746.506494865591,584.353672484892,440.690183924488,2406.46415425944,277.360432372978,"1300:391:2",3.2,0.335314196709714,1.47,12.811,21,43.681,139.7792,46.8699501647264,4730.55024130934,2046.72565467692
2020,"VL1824","OTB","MBS",1616.64834452349,20.5942911637669,186.626623716398,146.088418121223,110.172545981122,601.616038564861,69.3401080932444,"1300:391:2",0.8,0.335314196709714,1.47,12.811,21,43.681,34.9448,11.7174875411816,1182.63756032733,511.681413669229
2020,"VL2440","OTB","MBS",4985.77885737083,142.659668673031,474.706864160795,386.097312852194,337.768779922055,2012.60008084239,55.901788710201,"1300:391:2",2.381,0.335314196709714,1.47,12.811,32,59.851,142.505231,47.7840270596972,3882.08154204912,1813.57967249653
2020,"VL2440","OTB","MBS",14607.6410369672,417.973056977347,1390.82531893562,1131.21161463961,989.615711355,5896.63929607581,163.78449308793,"1300:391:2",6.976,0.335314196709714,1.47,12.811,32,59.851,417.520576,140.000576551217,11373.9608724631,5313.53708329937
2020,"VL2440","OTB","MBS",2093.98524039094,59.9158625254225,199.372895489624,162.157628245357,141.860050366256,845.275128451234,23.4782816926506,"1300:391:2",1,0.335314196709714,1.47,12.811,32,59.851,59.851,20.0688899872731,1630.44163882785,761.68822868397
2020,"VL2440","OTB","MBS",299.439889375904,8.56796834113541,28.5103240550163,23.188540839086,20.2859872023746,120.874343368526,3.35739428204903,"1300:391:2",0.143,0.335314196709714,1.47,12.811,32,59.851,8.558693,2.86985126818005,233.153154352383,108.921416701808
2020,"VL1824","OTB","MBS",12122.8417734955,154.431440864297,1399.46639459334,1095.48052538652,826.156379175939,4511.36826918825,519.964135564217,"1300:391:2",5.999,0.335314196709714,1.47,12.811,21,43.681,262.042319,87.8665096994355,8868.30340550459,3836.97100075213
2020,"VL1824","OTB","MBS",30465.7380525452,388.099416981187,3516.97872393552,2753.03623949445,2076.20162901425,11337.4542467548,1306.71433701719,"1300:391:2",15.076,0.335314196709714,1.47,12.811,21,43.681,658.534756,220.816052713567,22286.8048243686,9642.63624059662
2020,"VL1824","OTB","MBS",224.309957802634,2.85745789897265,25.8944440406502,20.2697680143197,15.2864407548807,83.4742253508744,9.62093999793766,"1300:391:2",0.111,0.335314196709714,1.47,12.811,21,43.681,4.848591,1.62580139633895,164.090961495418,70.9957961466055
2020,"VL1824","OTB","MBS",1572.1905150491,20.0279481567633,181.494391564197,142.070986622889,107.142800966641,585.071597504327,67.4332551206802,"1300:391:2",0.778,0.335314196709714,1.47,12.811,21,43.681,33.983818,11.3952566337991,1150.11502741833,497.610174793325
2020,"VL1824","OTB","MBS",1321.61002164795,16.8358330263794,152.567264888155,119.4272818141,90.0660563395673,491.821111526774,56.6855383662273,"1300:391:2",0.654,0.335314196709714,1.47,12.811,21,43.681,28.567374,9.57904606491596,966.806205567595,418.299555674594
2020,"VL1824","OTB","MBS",5751.22648564232,73.2641908151006,663.924213871085,519.70954746625,391.938832327842,2140.24905719449,246.677434541717,"1300:391:2",2.846,0.335314196709714,1.47,12.811,21,43.681,124.316126,41.6849619277535,4207.23312086449,1820.30662912828
2020,"VL1824","OTB","MBS",1083.15439083074,13.7981750797238,125.039837889987,97.8792401412193,73.8156058073518,403.082745838457,46.4578724224738,"1300:391:2",0.536,0.335314196709714,1.47,12.811,21,43.681,23.413016,7.85071665259167,792.367165419314,342.826547158383
2020,"VL2440","OTB","MBS",9234.47491012405,264.228953737113,879.234469109243,715.115140562023,625.602822115188,3727.66331646994,103.539222264589,"1300:391:2",4.41,0.335314196709714,1.47,12.811,32,59.851,263.94291,88.5038048438742,7190.24762723083,3359.0450884963
2020,"VL2440","OTB","MBS",23222.2963159355,664.466915406935,2211.04541097993,1798.328097241,1573.22795856178,9374.10117452418,260.374143971495,"1300:391:2",11.09,0.335314196709714,1.47,12.811,32,59.851,663.74759,222.563989958858,18081.5977746009,8447.12245610522
2020,"VL2440","OTB","MBS",755.928671781129,21.6296263716775,71.9736152717543,58.5389037965737,51.2114781822183,305.144321370895,8.47565969104685,"1300:391:2",0.361,0.335314196709714,1.47,12.811,32,59.851,21.606211,7.24486928540558,588.589431616855,274.969450554913
2020,"VL2440","OTB","MBS",2311.7597053916,66.1471122280664,220.107676620545,179.022021582874,156.613495604346,933.183741810162,25.9200229886862,"1300:391:2",1.104,0.335314196709714,1.47,12.811,32,59.851,66.075504,22.1560545459495,1800.00756926595,840.903804467102
2020,"VL2440","OTB","MBS",3388.06811895254,96.9438655661336,322.585344902212,262.371042500987,229.529561492602,1367.6551578341,37.9878597787086,"1300:391:2",1.618,0.335314196709714,1.47,12.811,32,59.851,96.838918,32.4714639994078,2638.05457162347,1232.41155401066
2020,"VL2440","OTB","MBS",5511.36915270896,157.698550166912,524.749460928691,426.798877541779,373.375652563985,2224.76413808365,61.7948374150563,"1300:391:2",2.632,0.335314196709714,1.47,12.811,32,59.851,157.527832,52.8213184465027,4291.32239339491,2004.76341789621
2020,"VL2440","OTB","MBS",1541.17313692773,44.0980748187109,146.738451080363,119.348014388582,104.408997069564,622.122494540108,17.2800153257908,"1300:391:2",0.736,0.335314196709714,1.47,12.811,32,59.851,44.050336,14.770703030633,1200.0050461773,560.602536311401
2020,"VL2440","OTB","MBS",1149.59789697463,32.8938085264569,109.455719623804,89.0245379067008,77.8811676510744,464.056045519727,12.8895766492652,"1300:391:2",0.549,0.335314196709714,1.47,12.811,32,59.851,32.858199,11.0178206030129,895.112459716492,418.166837547499
2020,"VL1824","OTB","MBS",6317.05340622554,80.472192722419,729.243532171825,570.840493808679,430.499223421235,2350.81467069219,270.946472374353,"1300:391:2",3.126,0.335314196709714,1.47,12.811,21,43.681,136.546806,45.7860825671671,4621.15626697906,1999.39512391251
2020,"VL1824","OTB","MBS",2776.5935317191,35.3706950737696,320.531226232913,250.9068581232,189.221347722577,1033.27554623515,119.091635650147,"1300:391:2",1.374,0.335314196709714,1.47,12.811,21,43.681,60.017694,20.1247848519794,2031.1800098622,878.8128279769
